author,authorName
http://SDM_LAB3.org/a9345,H. Mason
http://SDM_LAB3.org/a9346,B. Fossi
http://SDM_LAB3.org/a9347,J. Lichtenauer
http://SDM_LAB3.org/a9349,Jeffrey D. Uuman
http://SDM_LAB3.org/a935,C. Campbell
http://SDM_LAB3.org/a9352,T. Mendonça
http://SDM_LAB3.org/a9353,P. Ferreira
http://SDM_LAB3.org/a9355,A. Marçal
http://SDM_LAB3.org/a9356,J. Rozeira
http://SDM_LAB3.org/a9357,C. Homer
http://SDM_LAB3.org/a9359,B. Wylie
http://SDM_LAB3.org/a936,B. Ramamurthy
http://SDM_LAB3.org/a9360,M. Coan
http://SDM_LAB3.org/a9362,J. Franklin
http://SDM_LAB3.org/a9363,Brian T. Lee
http://SDM_LAB3.org/a9364,Chin H. Li
http://SDM_LAB3.org/a9365,B. Rhead
http://SDM_LAB3.org/a9366,C. A. Sloan
http://SDM_LAB3.org/a9367,Gene Ontology Consortium
http://SDM_LAB3.org/a9371,N. Hulo
http://SDM_LAB3.org/a9372,Elizabeth Kelly
http://SDM_LAB3.org/a9374,D. Lonsdale
http://SDM_LAB3.org/a9375,M. Madera
http://SDM_LAB3.org/a9378,J. Selengut
http://SDM_LAB3.org/a938,J. Brosz
http://SDM_LAB3.org/a9380,W. Alkema
http://SDM_LAB3.org/a9381,P. Engström
http://SDM_LAB3.org/a9382,B. Lenhard
http://SDM_LAB3.org/a9385,Cusuh Ham
http://SDM_LAB3.org/a9386,X. Duan
http://SDM_LAB3.org/a9387,Patrick Higney
http://SDM_LAB3.org/a939,F. Maurer
http://SDM_LAB3.org/a9391,I. Tatarinov
http://SDM_LAB3.org/a9392,Stratis Viglas
http://SDM_LAB3.org/a9395,E. Shekita
http://SDM_LAB3.org/a9397,L. Bertram
http://SDM_LAB3.org/a9399,K. Mullin
http://SDM_LAB3.org/a94,J. V. D. van der Hooft
http://SDM_LAB3.org/a9400,D. Blacker
http://SDM_LAB3.org/a9401,R. Tanzi
http://SDM_LAB3.org/a9402,C. Batini
http://SDM_LAB3.org/a9403,M. Lenzerini
http://SDM_LAB3.org/a9404,Neil D. Rawlings
http://SDM_LAB3.org/a9405,A. J. Barrett
http://SDM_LAB3.org/a9407,K. Schuchardt
http://SDM_LAB3.org/a9408,B. T. Didier
http://SDM_LAB3.org/a9409,T. Elsethagen
http://SDM_LAB3.org/a941,R. Brunner
http://SDM_LAB3.org/a9410,Lisong Sun
http://SDM_LAB3.org/a9413,Jun Yu Li
http://SDM_LAB3.org/a9415,Leora F. Klapper
http://SDM_LAB3.org/a9416,G. Bejerano
http://SDM_LAB3.org/a9419,A. Pohl
http://SDM_LAB3.org/a942,Edward J. Kim
http://SDM_LAB3.org/a9421,Kayla E. Smith
http://SDM_LAB3.org/a9422,A. Sultan-Qurraie
http://SDM_LAB3.org/a9425,I. Garkavtsev
http://SDM_LAB3.org/a9426,U. Shankavaram
http://SDM_LAB3.org/a9427,P. Selinger
http://SDM_LAB3.org/a9428,M. Astrahan
http://SDM_LAB3.org/a9429,D. Chamberlin
http://SDM_LAB3.org/a943,M. Reichstein
http://SDM_LAB3.org/a9431,T. G. Price
http://SDM_LAB3.org/a9432,D. Bereczki
http://SDM_LAB3.org/a9433,J. Clements
http://SDM_LAB3.org/a9434,T. Wheeler
http://SDM_LAB3.org/a9435,M. Goldman
http://SDM_LAB3.org/a9436,Antonio Coelho
http://SDM_LAB3.org/a9437,B. Giardine
http://SDM_LAB3.org/a9439,L. Meyer
http://SDM_LAB3.org/a944,Gustau Camps-Valls
http://SDM_LAB3.org/a9442,N. Kingston
http://SDM_LAB3.org/a9444,K. Anthony
http://SDM_LAB3.org/a9446,Jeffrey Buchoff
http://SDM_LAB3.org/a9447,M. Day
http://SDM_LAB3.org/a9448,Timo Hannay
http://SDM_LAB3.org/a9449,K. Buetow
http://SDM_LAB3.org/a945,B. Stevens
http://SDM_LAB3.org/a9450,M. Huynen
http://SDM_LAB3.org/a9451,Daniel Jaeggi
http://SDM_LAB3.org/a9452,Steffen Schmidt
http://SDM_LAB3.org/a9453,B. Snel
http://SDM_LAB3.org/a9454,T. Ryabchikova
http://SDM_LAB3.org/a9456,R. Kurucz
http://SDM_LAB3.org/a9457,H. C. Stempels
http://SDM_LAB3.org/a946,M. Jung
http://SDM_LAB3.org/a9460,S. S. Lee
http://SDM_LAB3.org/a9461,Tsuyoshi Tanaka
http://SDM_LAB3.org/a9462,H. Numa
http://SDM_LAB3.org/a9463,Jungsok Kim
http://SDM_LAB3.org/a9464,Y. Kawahara
http://SDM_LAB3.org/a9465,Hironobu Wakimoto
http://SDM_LAB3.org/a9466,T. Abe
http://SDM_LAB3.org/a9468,A. Muto
http://SDM_LAB3.org/a9469,H. Inokuchi
http://SDM_LAB3.org/a9470,T. Ikemura
http://SDM_LAB3.org/a9471,T. Matsumoto
http://SDM_LAB3.org/a9472,Takuji Sasaki
http://SDM_LAB3.org/a9473,T. Itoh
http://SDM_LAB3.org/a9474,Zhiping Liu
http://SDM_LAB3.org/a9475,Canglin Wu
http://SDM_LAB3.org/a9476,Hongyu Miao
http://SDM_LAB3.org/a9477,Hulin Wu
http://SDM_LAB3.org/a9478,R. Barber
http://SDM_LAB3.org/a9480,A. Goldman
http://SDM_LAB3.org/a9484,Chuan Qin
http://SDM_LAB3.org/a9485,S. Trauger
http://SDM_LAB3.org/a9486,T. Brandon
http://SDM_LAB3.org/a9488,R. Abagyan
http://SDM_LAB3.org/a9490,B. Catania
http://SDM_LAB3.org/a9491,P. Hasgall
http://SDM_LAB3.org/a9492,E. Neufeld
http://SDM_LAB3.org/a9494,A. Klingenbock
http://SDM_LAB3.org/a9495,N. Kuster
http://SDM_LAB3.org/a9496,K. Higasa
http://SDM_LAB3.org/a9497,N. Miyake
http://SDM_LAB3.org/a9498,J. Yoshimura
http://SDM_LAB3.org/a9499,K. Okamura
http://SDM_LAB3.org/a950,G. Marchionini
http://SDM_LAB3.org/a9501,H. Saitsu
http://SDM_LAB3.org/a9502,K. Doi
http://SDM_LAB3.org/a9504,K. Nakabayashi
http://SDM_LAB3.org/a9506,Y. Tsurusaki
http://SDM_LAB3.org/a9508,T. Kawaguchi
http://SDM_LAB3.org/a9509,O. Migita
http://SDM_LAB3.org/a9510,K. Nakayama
http://SDM_LAB3.org/a9511,M. Nakashima
http://SDM_LAB3.org/a9513,Maiko Narahara
http://SDM_LAB3.org/a9514,K. Hayashi
http://SDM_LAB3.org/a9516,Daisuke Yamaguchi
http://SDM_LAB3.org/a9517,H. Ishiura
http://SDM_LAB3.org/a9518,Wen-Ya Ko
http://SDM_LAB3.org/a9521,R. Yamada
http://SDM_LAB3.org/a9523,A. Umezawa
http://SDM_LAB3.org/a9524,S. Tsuji
http://SDM_LAB3.org/a9527,Mikhail A. Lomize
http://SDM_LAB3.org/a9528,I. Pogozheva
http://SDM_LAB3.org/a9529,Hyeon Joo
http://SDM_LAB3.org/a9532,Naila Murray
http://SDM_LAB3.org/a9533,L. Marchesotti
http://SDM_LAB3.org/a9534,F. Perronnin
http://SDM_LAB3.org/a9535,Tienne
http://SDM_LAB3.org/a9538,Hang
http://SDM_LAB3.org/a9539,Uy
http://SDM_LAB3.org/a954,Allison P. Heath
http://SDM_LAB3.org/a9540,Azuguel
http://SDM_LAB3.org/a9543,Eatrice
http://SDM_LAB3.org/a9545,aroline
http://SDM_LAB3.org/a9547,Hilippe
http://SDM_LAB3.org/a9548,Ain
http://SDM_LAB3.org/a9549,ohn
http://SDM_LAB3.org/a955,Mark Murphy
http://SDM_LAB3.org/a9550,R. -
http://SDM_LAB3.org/a9552,rdoñez
http://SDM_LAB3.org/a9555,Ascale
http://SDM_LAB3.org/a9556,Assin
http://SDM_LAB3.org/a9557,Li
http://SDM_LAB3.org/a9558,Rginay
http://SDM_LAB3.org/a9559,Harton
http://SDM_LAB3.org/a956,M. Patterson
http://SDM_LAB3.org/a9560,Ean
http://SDM_LAB3.org/a9563,Lein
http://SDM_LAB3.org/a9564,Javier Herrero
http://SDM_LAB3.org/a9565,Matthieu Muffato
http://SDM_LAB3.org/a9566,Kathryn Beal
http://SDM_LAB3.org/a9570,Albert J. Vilella
http://SDM_LAB3.org/a9571,R. Amode
http://SDM_LAB3.org/a9573,Eugene Kulesha
http://SDM_LAB3.org/a9576,M. Kurkowska
http://SDM_LAB3.org/a9577,Anna Olchowik
http://SDM_LAB3.org/a958,J. Shanahan
http://SDM_LAB3.org/a9580,H. Grosjean
http://SDM_LAB3.org/a9581,S. Kerrien
http://SDM_LAB3.org/a9582,Bruno Aranda
http://SDM_LAB3.org/a9583,F. Broackes-Carter
http://SDM_LAB3.org/a9584,Carol Chen
http://SDM_LAB3.org/a9585,M. Duesbury
http://SDM_LAB3.org/a9591,Eric Pfeiffenberger
http://SDM_LAB3.org/a9592,P. Porras
http://SDM_LAB3.org/a9594,J. Rothwell
http://SDM_LAB3.org/a9597,N. M'Hiri
http://SDM_LAB3.org/a9598,Paula García-Lobato
http://SDM_LAB3.org/a9599,L. Yin
http://SDM_LAB3.org/a960,E. Pruyt
http://SDM_LAB3.org/a9600,Xiaozhou Wei
http://SDM_LAB3.org/a9601,Yi Sun
http://SDM_LAB3.org/a9602,Jun Wang
http://SDM_LAB3.org/a9604,W. Gish
http://SDM_LAB3.org/a9605,D. States
http://SDM_LAB3.org/a9609,G. Maître
http://SDM_LAB3.org/a961,Joel Grus
http://SDM_LAB3.org/a9612,M. Krawczak
http://SDM_LAB3.org/a9613,Girolamo Giudice
http://SDM_LAB3.org/a9614,F. Sánchez-Cabo
http://SDM_LAB3.org/a9615,Carlos Torroja Fungairino
http://SDM_LAB3.org/a9617,M. Ammari
http://SDM_LAB3.org/a9619,F. McCarthy
http://SDM_LAB3.org/a962,Shi Cheng
http://SDM_LAB3.org/a9620,B. Nanduri
http://SDM_LAB3.org/a9623,S. Ramsden
http://SDM_LAB3.org/a9624,O. Yaghi
http://SDM_LAB3.org/a9625,M. Wong
http://SDM_LAB3.org/a9627,V. Malladi
http://SDM_LAB3.org/a9629,T. Imielinski
http://SDM_LAB3.org/a9630,A. Swami
http://SDM_LAB3.org/a9631,Manjulapramila Thimmajanarthanan
http://SDM_LAB3.org/a9632,A. Smirnov
http://SDM_LAB3.org/a9633,B. Holben
http://SDM_LAB3.org/a9634,T. Eck
http://SDM_LAB3.org/a9635,O. Dubovik
http://SDM_LAB3.org/a9638,J. R. Cole
http://SDM_LAB3.org/a964,T. Ting
http://SDM_LAB3.org/a9641,P. Saxman
http://SDM_LAB3.org/a9644,S. E. Wilhite
http://SDM_LAB3.org/a9645,Pierre Ledoux
http://SDM_LAB3.org/a9649,M. Tomashevsky
http://SDM_LAB3.org/a965,Quande Qin
http://SDM_LAB3.org/a9651,U. Stelzl
http://SDM_LAB3.org/a9653,R. Herwig
http://SDM_LAB3.org/a9657,Zhen Lei
http://SDM_LAB3.org/a9659,S. Li
http://SDM_LAB3.org/a9660,C. Goswami
http://SDM_LAB3.org/a9661,H. Nakshatri
http://SDM_LAB3.org/a9666,M. Lai
http://SDM_LAB3.org/a967,Kaizhu Huang
http://SDM_LAB3.org/a9670,J. Fry
http://SDM_LAB3.org/a9671,Nazmul Hossain
http://SDM_LAB3.org/a9674,J. N. VanDriel
http://SDM_LAB3.org/a9677,Hakan Hacigümüs
http://SDM_LAB3.org/a9679,S. Mehrotra
http://SDM_LAB3.org/a968,Daniel Carter
http://SDM_LAB3.org/a9680,K. Eswaran
http://SDM_LAB3.org/a9682,Y. Medvedeva
http://SDM_LAB3.org/a9683,A. Lennartsson
http://SDM_LAB3.org/a9685,I. Kulakovskiy
http://SDM_LAB3.org/a9686,I. Vorontsov
http://SDM_LAB3.org/a9688,Grigory Khimulya
http://SDM_LAB3.org/a9689,T. Kasukawa
http://SDM_LAB3.org/a969,Dan Sholler
http://SDM_LAB3.org/a9694,A. Demirguc-Kunt
http://SDM_LAB3.org/a9695,R. Ramakrishnan
http://SDM_LAB3.org/a9697,Yuhmei Lin
http://SDM_LAB3.org/a9698,Xin Wen
http://SDM_LAB3.org/a9699,R. Jorissen
http://SDM_LAB3.org/a97,E. Vogtmann
http://SDM_LAB3.org/a970,Yangyong Zhu
http://SDM_LAB3.org/a9700,M. Gilson
http://SDM_LAB3.org/a9702,Åke Västermark
http://SDM_LAB3.org/a9704,J. Antonov
http://SDM_LAB3.org/a9705,O. Baranova
http://SDM_LAB3.org/a9706,T. Boyer
http://SDM_LAB3.org/a9708,H. Garcia
http://SDM_LAB3.org/a9709,A. Grodsky
http://SDM_LAB3.org/a9711,R. Locarnini
http://SDM_LAB3.org/a9713,J. Reagan
http://SDM_LAB3.org/a9714,C. Sazama
http://SDM_LAB3.org/a9716,I. Smolyar
http://SDM_LAB3.org/a9719,L. Licata
http://SDM_LAB3.org/a972,Emc Education Services
http://SDM_LAB3.org/a9723,M. Iannuccelli
http://SDM_LAB3.org/a9724,Eugenia Galeota
http://SDM_LAB3.org/a9727,A. Nardozza
http://SDM_LAB3.org/a9728,E. Santonico
http://SDM_LAB3.org/a9732,M. Pagni
http://SDM_LAB3.org/a9733,K. Tryka
http://SDM_LAB3.org/a9734,Luning Hao
http://SDM_LAB3.org/a9735,Anne Sturcke
http://SDM_LAB3.org/a9736,Y. Jin
http://SDM_LAB3.org/a9737,Zhen Y. Wang
http://SDM_LAB3.org/a9738,Lora Ziyabari
http://SDM_LAB3.org/a9742,R. Schneider
http://SDM_LAB3.org/a9743,H. Chandler
http://SDM_LAB3.org/a9745,E. Detragiache
http://SDM_LAB3.org/a9748,Xiaoqi Shi
http://SDM_LAB3.org/a9749,A. Zelensky
http://SDM_LAB3.org/a975,T. Tiropanis
http://SDM_LAB3.org/a9750,A. Céol
http://SDM_LAB3.org/a9751,Luisa Montecchi Palazzi
http://SDM_LAB3.org/a9753,Andrew J. Hunt
http://SDM_LAB3.org/a9754,A. Black
http://SDM_LAB3.org/a9756,H. Velthuizen
http://SDM_LAB3.org/a9757,L. Verelst
http://SDM_LAB3.org/a9758,D. Wiberg
http://SDM_LAB3.org/a9759,N. Batjes
http://SDM_LAB3.org/a976,Ramine Tinati
http://SDM_LAB3.org/a9760,J. Dijkshoorn
http://SDM_LAB3.org/a9761,V. Engelen
http://SDM_LAB3.org/a9762,G. Fischer
http://SDM_LAB3.org/a9764,Monica Petri
http://SDM_LAB3.org/a9765,S. Prieler
http://SDM_LAB3.org/a9766,E. Teixeira
http://SDM_LAB3.org/a9768,Michael D. Heath
http://SDM_LAB3.org/a9769,K. Bowyer
http://SDM_LAB3.org/a9770,D. Kopans
http://SDM_LAB3.org/a9771,Richard H. Moore
http://SDM_LAB3.org/a9773,G. E. Reid
http://SDM_LAB3.org/a9774,R. Simpson
http://SDM_LAB3.org/a9775,M. Olivier
http://SDM_LAB3.org/a9776,R. Eeles
http://SDM_LAB3.org/a9777,M. Hollstein
http://SDM_LAB3.org/a9778,Mohammed A. Khan
http://SDM_LAB3.org/a9779,C. Harris
http://SDM_LAB3.org/a9780,P. Hainaut
http://SDM_LAB3.org/a9781,Qinghua Jiang
http://SDM_LAB3.org/a9782,Yadong Wang
http://SDM_LAB3.org/a9783,Y. Hao
http://SDM_LAB3.org/a9785,Mingxiang Teng
http://SDM_LAB3.org/a9790,J. Dunbar
http://SDM_LAB3.org/a9794,G. Georges
http://SDM_LAB3.org/a9795,Jiye Shi
http://SDM_LAB3.org/a9797,Esteban Fernandez
http://SDM_LAB3.org/a9798,Uetz Peter
http://SDM_LAB3.org/a98,Max von Hippel
http://SDM_LAB3.org/a980,P. Baumann
http://SDM_LAB3.org/a9800,Siqian He
http://SDM_LAB3.org/a9801,Cynthia A. Liebert
http://SDM_LAB3.org/a9802,Chunlei Liu
http://SDM_LAB3.org/a9803,B. Shoemaker
http://SDM_LAB3.org/a9804,V. Simonyan
http://SDM_LAB3.org/a9805,P. Thiessen
http://SDM_LAB3.org/a9807,Denise C. Park
http://SDM_LAB3.org/a9809,E. Haihong
http://SDM_LAB3.org/a981,S. Khalsa
http://SDM_LAB3.org/a9810,Guan Le
http://SDM_LAB3.org/a9814,K. Dreher
http://SDM_LAB3.org/a9817,Deepika Weerasinghe
http://SDM_LAB3.org/a982,M. Deng
http://SDM_LAB3.org/a9820,Bo Liu
http://SDM_LAB3.org/a9821,Jian Yang
http://SDM_LAB3.org/a9822,Q. Jin
http://SDM_LAB3.org/a9824,B. Cao
http://SDM_LAB3.org/a9826,Xilin Chen
http://SDM_LAB3.org/a9827,Delong Zhou
http://SDM_LAB3.org/a9831,V. Crespy
http://SDM_LAB3.org/a9832,L. D. Chaffaut
http://SDM_LAB3.org/a9833,L. Mennen
http://SDM_LAB3.org/a9837,Tsute Chen
http://SDM_LAB3.org/a9838,Wen-Han Yu
http://SDM_LAB3.org/a984,S. Moutari
http://SDM_LAB3.org/a9841,Abirami Lakshmanan
http://SDM_LAB3.org/a9843,J. Suckling
http://SDM_LAB3.org/a9844,J. Parker
http://SDM_LAB3.org/a9847,C. Boggis
http://SDM_LAB3.org/a9848,I. Ricketts
http://SDM_LAB3.org/a9849,E. Stamatakis
http://SDM_LAB3.org/a9850,N. Cerneaz
http://SDM_LAB3.org/a9851,Sl Kok
http://SDM_LAB3.org/a9853,D. Betal
http://SDM_LAB3.org/a9854,J. Savage
http://SDM_LAB3.org/a9855,E. Codd
http://SDM_LAB3.org/a9856,M. Lemfack
http://SDM_LAB3.org/a9858,Mathias Dunkel
http://SDM_LAB3.org/a9860,B. Piechulla
http://SDM_LAB3.org/a9864,D. Greene
http://SDM_LAB3.org/a9865,C. Hauser
http://SDM_LAB3.org/a9867,John Larson
http://SDM_LAB3.org/a9868,S. Shenker
http://SDM_LAB3.org/a9869,Howard E. Sturgis
http://SDM_LAB3.org/a9871,D. Terry
http://SDM_LAB3.org/a9872,S. Woudenberg
http://SDM_LAB3.org/a9876,J. Turner
http://SDM_LAB3.org/a9877,K. Waddell
http://SDM_LAB3.org/a9879,T. Ishida
http://SDM_LAB3.org/a9880,Mohamed F. Ghalwash
http://SDM_LAB3.org/a9881,M. Mizianty
http://SDM_LAB3.org/a9882,B. Xue
http://SDM_LAB3.org/a9884,V. Uversky
http://SDM_LAB3.org/a9885,Lukasz Kurgan
http://SDM_LAB3.org/a9886,A. Dunker
http://SDM_LAB3.org/a9887,M. J. McCaughey
http://SDM_LAB3.org/a9888,T. Macke
http://SDM_LAB3.org/a989,C. Drew
http://SDM_LAB3.org/a9890,A. Tasneem
http://SDM_LAB3.org/a9892,Yan Raytselis
http://SDM_LAB3.org/a9894,C. J. Date
http://SDM_LAB3.org/a9895,Sylvie C. Fail
http://SDM_LAB3.org/a9897,S. Bamford
http://SDM_LAB3.org/a9899,S. Forbes
http://SDM_LAB3.org/a990,S. Maneth
http://SDM_LAB3.org/a9900,A. Dogan
http://SDM_LAB3.org/a9904,M. Stratton
http://SDM_LAB3.org/a9905,R. Wooster
http://SDM_LAB3.org/a9907,R. Rademaker
http://SDM_LAB3.org/a9908,L. Maat
http://SDM_LAB3.org/a991,A. Poulovassilis
http://SDM_LAB3.org/a9910,Michal Stich
http://SDM_LAB3.org/a9912,Zhijian Yao
http://SDM_LAB3.org/a9913,Lilian Sun
http://SDM_LAB3.org/a9915,J. Kopka
http://SDM_LAB3.org/a9916,N. Schauer
http://SDM_LAB3.org/a9917,S. Krueger
http://SDM_LAB3.org/a9918,C. Birkemeyer
http://SDM_LAB3.org/a992,E. Damiani
http://SDM_LAB3.org/a9921,W. Weckwerth
http://SDM_LAB3.org/a9925,A. Fernie
http://SDM_LAB3.org/a9926,D. Steinhauser
http://SDM_LAB3.org/a9928,M. O’Mahony
http://SDM_LAB3.org/a993,D. Hand
http://SDM_LAB3.org/a9930,T. Lowe
http://SDM_LAB3.org/a9932,D. DeWitt
http://SDM_LAB3.org/a9933,A. Savran
http://SDM_LAB3.org/a9934,Nese Alyüz
http://SDM_LAB3.org/a9935,H. Dibeklioğlu
http://SDM_LAB3.org/a9936,Oya Celiktutan
http://SDM_LAB3.org/a994,Lev Manovich
http://SDM_LAB3.org/a9940,Yohan Kim
http://SDM_LAB3.org/a9941,Zhanyang Zhu
http://SDM_LAB3.org/a9943,C. Lundegaard
http://SDM_LAB3.org/a9944,M. Nielsen
http://SDM_LAB3.org/a9945,Cynthia G. Murphy
http://SDM_LAB3.org/a9946,J. M. Lay
http://SDM_LAB3.org/a9947,K. Lennon-Hopkins
http://SDM_LAB3.org/a9949,M. C. Rosenstein
http://SDM_LAB3.org/a995,Ankit Agrawal
http://SDM_LAB3.org/a9951,M. T. Zsu
http://SDM_LAB3.org/a9953,C. Walsh
http://SDM_LAB3.org/a9954,A. Markwick
http://SDM_LAB3.org/a9956,T. Millar
http://SDM_LAB3.org/a9958,S. Gražulis
http://SDM_LAB3.org/a9959,D. Chateigner
http://SDM_LAB3.org/a996,Parijat Deshpande
http://SDM_LAB3.org/a9960,R. Downs
http://SDM_LAB3.org/a9962,M. Quirós
http://SDM_LAB3.org/a9963,L. Lutterotti
http://SDM_LAB3.org/a9964,E. Manakova
http://SDM_LAB3.org/a9967,A. Le Bail
http://SDM_LAB3.org/a9968,R. G. Cattell
http://SDM_LAB3.org/a9969,Douglas K. Barry
http://SDM_LAB3.org/a9971,Mark Berler
http://SDM_LAB3.org/a9973,S. Gamerman
http://SDM_LAB3.org/a9974,David Jordan
http://SDM_LAB3.org/a9976,H. Strickland
http://SDM_LAB3.org/a9977,D. Wade
http://SDM_LAB3.org/a9978,P. Langendijk-Genevaux
http://SDM_LAB3.org/a998,A. Choudhary
http://SDM_LAB3.org/a9980,T. Haerder
http://SDM_LAB3.org/a9981,A. Reuter
http://SDM_LAB3.org/a9982,E. Dan-Glauser
http://SDM_LAB3.org/a9984,A. Czerwoniec
http://SDM_LAB3.org/a9985,M. Gajda
http://SDM_LAB3.org/a9987,R. Milo
http://SDM_LAB3.org/a9989,Uri Moran
http://SDM_LAB3.org/a999,Beiji Zou
http://SDM_LAB3.org/a9990,G. Weber
http://SDM_LAB3.org/a9991,Michael Springer
http://SDM_LAB3.org/a9995,Idean Salehyan
http://SDM_LAB3.org/a9997,Jesse H. Hamner
http://SDM_LAB3.org/a9999,C. Linebarger
http://SDM_LAB3.org/a10080,N. Sun
http://SDM_LAB3.org/a10530,W. F. King
http://SDM_LAB3.org/a10669,M. Diaz
http://SDM_LAB3.org/a1495,L. Storrie-Lombardi
http://SDM_LAB3.org/a1547,P. Möller
http://SDM_LAB3.org/a2221,M. Kamber
http://SDM_LAB3.org/a2277,R. Campbell
http://SDM_LAB3.org/a2341,J. King
http://SDM_LAB3.org/a2900,W. Katzman
http://SDM_LAB3.org/a3224,C. Ragin
http://SDM_LAB3.org/a3393,C. Kelly
http://SDM_LAB3.org/a3981,F. McCaffery
http://SDM_LAB3.org/a4253,E. Ye
http://SDM_LAB3.org/a43,Lingjing Jiang
http://SDM_LAB3.org/a4678,A. Bashir
http://SDM_LAB3.org/a4887,K. Lauter
http://SDM_LAB3.org/a5062,S. Galindo-Gonzalez
http://SDM_LAB3.org/a5905,Gideon Dresdner
http://SDM_LAB3.org/a6226,Yi-da Yang
http://SDM_LAB3.org/a6486,P. V. Rensburg
http://SDM_LAB3.org/a7241,Hualong Wu
http://SDM_LAB3.org/a7673,John Clark
http://SDM_LAB3.org/a7848,Dana S. Nau
http://SDM_LAB3.org/a8402,Yanni Sun
http://SDM_LAB3.org/a8447,P. Bernath
http://SDM_LAB3.org/a8969,L. Salwínski
http://SDM_LAB3.org/a9181,E. Weiher
http://SDM_LAB3.org/a9411,V. Gurumoorthi
http://SDM_LAB3.org/a10438,O. Spatscheck
http://SDM_LAB3.org/a1220,M. Scheffler
http://SDM_LAB3.org/a1596,S. Pesant
http://SDM_LAB3.org/a2104,V. Valette
http://SDM_LAB3.org/a2385,Rüdiger Mutz
http://SDM_LAB3.org/a2430,W. Kurth
http://SDM_LAB3.org/a2481,Valeria Granata
http://SDM_LAB3.org/a2556,F. Barone
http://SDM_LAB3.org/a2806,G. González
http://SDM_LAB3.org/a2915,C. Kim
http://SDM_LAB3.org/a3721,Deheng Ye
http://SDM_LAB3.org/a3997,C. Prehofer
http://SDM_LAB3.org/a421,Timothy George
http://SDM_LAB3.org/a4365,D. Hutchens
http://SDM_LAB3.org/a4491,D. R. Jeffery
http://SDM_LAB3.org/a5392,Chih-wen Ou-yang
http://SDM_LAB3.org/a6124,N. Ndegwa
http://SDM_LAB3.org/a6212,Jun-wei Su
http://SDM_LAB3.org/a6417,E. Ruiz-Pesini
http://SDM_LAB3.org/a9377,Antony F. Quinn
http://SDM_LAB3.org/a9654,Zhiwei Zhang
http://SDM_LAB3.org/a9676,P. Bucher
http://SDM_LAB3.org/a10207,B. Ginneken
http://SDM_LAB3.org/a10260,G. Lohman
http://SDM_LAB3.org/a1318,M. Fisher-Levine
http://SDM_LAB3.org/a139,S. Hicks
http://SDM_LAB3.org/a1408,R. McKercher
http://SDM_LAB3.org/a1717,U. Lammers
http://SDM_LAB3.org/a1764,O. Creevey
http://SDM_LAB3.org/a1922,D. Garabato
http://SDM_LAB3.org/a1981,F. Leroux
http://SDM_LAB3.org/a2267,K. Richardson
http://SDM_LAB3.org/a2381,N. Cesare
http://SDM_LAB3.org/a2532,B. Allen
http://SDM_LAB3.org/a3066,D. Sheldon
http://SDM_LAB3.org/a3104,A. Storeygard
http://SDM_LAB3.org/a3726,N. Kapre
http://SDM_LAB3.org/a3822,M. Jazayeri
http://SDM_LAB3.org/a3930,Nicola F. Müller
http://SDM_LAB3.org/a3994,J. Mylopoulos
http://SDM_LAB3.org/a4030,Jim Wanderer
http://SDM_LAB3.org/a4075,E. Yu
http://SDM_LAB3.org/a4726,Zhongxiao Li
http://SDM_LAB3.org/a4778,Nicholas Ho
http://SDM_LAB3.org/a4973,C. Brooksbank
http://SDM_LAB3.org/a4988,S. Liang
http://SDM_LAB3.org/a5061,E. Fowlks
http://SDM_LAB3.org/a530,Vipin Kumar
http://SDM_LAB3.org/a5596,Mark Borkum
http://SDM_LAB3.org/a5679,S. Akman
http://SDM_LAB3.org/a5752,F. Brinkman
http://SDM_LAB3.org/a601,M. Shakoor
http://SDM_LAB3.org/a6118,Gopal R. Gopinath
http://SDM_LAB3.org/a6270,J. Durner
http://SDM_LAB3.org/a6327,V. Maojo
http://SDM_LAB3.org/a6361,B. Andersson
http://SDM_LAB3.org/a6542,Youhai H. Chen
http://SDM_LAB3.org/a6787,M. Schroeder
http://SDM_LAB3.org/a6794,B. Brunk
http://SDM_LAB3.org/a7104,A. Hamosh
http://SDM_LAB3.org/a7174,Jillian Rowe
http://SDM_LAB3.org/a7324,S. Chiu
http://SDM_LAB3.org/a7372,I. Gutman
http://SDM_LAB3.org/a7439,R. Leahy
http://SDM_LAB3.org/a7526,G. Agnarsson
http://SDM_LAB3.org/a7724,C. Flament
http://SDM_LAB3.org/a7903,J. Kurths
http://SDM_LAB3.org/a8168,Christian Quast
http://SDM_LAB3.org/a8192,Li-Jia Li
http://SDM_LAB3.org/a8259,Hanzhen Sun
http://SDM_LAB3.org/a8290,N. del-Toro
http://SDM_LAB3.org/a834,I. Song
http://SDM_LAB3.org/a8538,Gerard D. Wright
http://SDM_LAB3.org/a8913,L. Bidaut
http://SDM_LAB3.org/a8948,D. Gur
http://SDM_LAB3.org/a8950,J. Freymann
http://SDM_LAB3.org/a8975,J. Ponomarenko
http://SDM_LAB3.org/a8999,R. Dowlatabadi
http://SDM_LAB3.org/a9094,W. Durka
http://SDM_LAB3.org/a9622,M. A. Peškov
http://SDM_LAB3.org/a9664,Swu-Jane Lin
http://SDM_LAB3.org/a9667,A. Moniruzzaman
http://SDM_LAB3.org/a1536,Logan T. Ward
http://SDM_LAB3.org/a2438,J. Connerney
