handlerId,conferenceJournalId,authorId
chair1505,c79,a6903
chair1505,c79,a1754
chair1505,c79,a5681
chair1505,c79,a1000
chair1505,c79,a346
chair1505,c79,a9639
chair1505,c79,a5958
chair1505,c79,a3117
chair1505,c79,a2089
chair1505,c79,a3046
chair1505,c79,a1235
chair1505,c79,a10619
chair1505,c79,a9902
chair1602,c79,a4252
chair1602,c79,a4928
chair1602,c79,a1883
chair1602,c79,a7547
chair1602,c79,a5145
chair1602,c79,a5926
chair1602,c79,a1727
chair1602,c79,a475
chair1602,c79,a1064
chair1602,c79,a6903
chair1602,c79,a1754
chair1602,c79,a5681
chair1602,c79,a1000
chair1602,c79,a346
chair1602,c79,a9639
chair1602,c79,a5958
chair1602,c79,a3117
chair1602,c79,a2089
chair1602,c79,a3046
chair1602,c79,a1235
chair1602,c79,a10619
chair1602,c79,a9902
chair164,c25,a3471
chair164,c25,a4313
chair164,c25,a3948
chair164,c25,a1460
chair164,c25,a3215
chair164,c25,a2854
chair164,c25,a6777
chair164,c25,a10091
chair164,c25,a7565
chair164,c25,a6340
chair164,c25,a9739
chair164,c25,a8223
chair164,c25,a2849
chair164,c25,a8261
chair164,c25,a8447
chair164,c25,a3658
chair164,c25,a2022
chair164,c25,a10516
chair164,c25,a1239
chair164,c25,a4584
chair164,c25,a2808
chair164,c25,a8801
chair164,c25,a3968
chair164,c25,a8940
chair164,c25,a7894
chair164,c25,a5685
chair226,c25,a3471
chair226,c25,a4313
chair226,c25,a3948
chair226,c25,a1460
chair226,c25,a3215
chair226,c25,a2854
chair226,c25,a6777
chair226,c25,a10091
chair226,c25,a7565
chair226,c25,a6340
chair226,c25,a9739
chair226,c25,a8223
chair226,c25,a2849
chair226,c25,a8261
chair226,c25,a8447
chair226,c25,a3658
chair226,c25,a2022
chair226,c25,a10516
chair226,c25,a1239
chair226,c25,a4584
chair226,c25,a2808
chair226,c25,a8801
chair226,c25,a3968
chair226,c25,a8940
chair226,c25,a7894
chair226,c25,a5685
chair604,c25,a3471
chair604,c25,a4313
chair604,c25,a3948
chair604,c25,a1460
chair604,c25,a3215
chair604,c25,a2854
chair604,c25,a6777
chair604,c25,a10091
chair604,c25,a7565
chair604,c25,a6340
chair604,c25,a9739
chair604,c25,a8223
chair604,c25,a2849
chair604,c25,a8261
chair604,c25,a8447
chair604,c25,a3658
chair604,c25,a2022
chair604,c25,a10516
chair604,c25,a1239
chair604,c25,a4584
chair604,c25,a2808
chair604,c25,a8801
chair604,c25,a3968
chair604,c25,a8940
chair604,c25,a7894
chair604,c25,a5685
chair651,c25,a3471
chair651,c25,a4313
chair651,c25,a3948
chair651,c25,a1460
chair651,c25,a3215
chair651,c25,a2854
chair651,c25,a6777
chair651,c25,a10091
chair651,c25,a7565
chair651,c25,a6340
chair651,c25,a9739
chair651,c25,a8223
chair651,c25,a2849
chair651,c25,a8261
chair651,c25,a8447
chair651,c25,a3658
chair651,c25,a2022
chair651,c25,a10516
chair651,c25,a1239
chair651,c25,a4584
chair651,c25,a2808
chair651,c25,a8801
chair651,c25,a3968
chair651,c25,a8940
chair651,c25,a7894
chair651,c25,a5685
chair871,c25,a3471
chair871,c25,a4313
chair871,c25,a3948
chair871,c25,a1460
chair871,c25,a3215
chair871,c25,a2854
chair871,c25,a6777
chair871,c25,a10091
chair871,c25,a7565
chair871,c25,a6340
chair871,c25,a9739
chair871,c25,a8223
chair871,c25,a2849
chair871,c25,a8261
chair871,c25,a8447
chair871,c25,a3658
chair871,c25,a2022
chair871,c25,a10516
chair871,c25,a1239
chair871,c25,a4584
chair871,c25,a2808
chair871,c25,a8801
chair871,c25,a3968
chair871,c25,a8940
chair871,c25,a7894
chair871,c25,a5685
chair971,c25,a3471
chair971,c25,a4313
chair971,c25,a3948
chair971,c25,a1460
chair971,c25,a3215
chair971,c25,a2854
chair971,c25,a6777
chair971,c25,a10091
chair971,c25,a7565
chair971,c25,a6340
chair971,c25,a9739
chair971,c25,a8223
chair971,c25,a2849
chair971,c25,a8261
chair971,c25,a8447
chair971,c25,a3658
chair971,c25,a2022
chair971,c25,a10516
chair971,c25,a1239
chair971,c25,a4584
chair971,c25,a2808
chair971,c25,a8801
chair971,c25,a3968
chair971,c25,a8940
chair971,c25,a7894
chair971,c25,a5685
chair1012,c25,a3471
chair1012,c25,a4313
chair1012,c25,a3948
chair1012,c25,a1460
chair1012,c25,a3215
chair1012,c25,a2854
chair1012,c25,a6777
chair1012,c25,a10091
chair1012,c25,a7565
chair1012,c25,a6340
chair1012,c25,a9739
chair1012,c25,a8223
chair1012,c25,a2849
chair1012,c25,a8261
chair1012,c25,a8447
chair1012,c25,a3658
chair1012,c25,a2022
chair1012,c25,a10516
chair1012,c25,a1239
chair1012,c25,a4584
chair1012,c25,a2808
chair1012,c25,a8801
chair1012,c25,a3968
chair1012,c25,a8940
chair1012,c25,a7894
chair1012,c25,a5685
chair1395,c25,a3471
chair1395,c25,a4313
chair1395,c25,a3948
chair1395,c25,a1460
chair1395,c25,a3215
chair1395,c25,a2854
chair1395,c25,a6777
chair1395,c25,a10091
chair1395,c25,a7565
chair1395,c25,a6340
chair1395,c25,a9739
chair1395,c25,a8223
chair1395,c25,a2849
chair1395,c25,a8261
chair1395,c25,a8447
chair1395,c25,a3658
chair1395,c25,a2022
chair1395,c25,a10516
chair1395,c25,a1239
chair1395,c25,a4584
chair1395,c25,a2808
chair1395,c25,a8801
chair1395,c25,a3968
chair1395,c25,a8940
chair1395,c25,a7894
chair1395,c25,a5685
chair1430,c25,a3471
chair1430,c25,a4313
chair1430,c25,a3948
chair1430,c25,a1460
chair1430,c25,a3215
chair1430,c25,a2854
chair1430,c25,a6777
chair1430,c25,a10091
chair1430,c25,a7565
chair1430,c25,a6340
chair1430,c25,a9739
chair1430,c25,a8223
chair1430,c25,a2849
chair1430,c25,a8261
chair1430,c25,a8447
chair1430,c25,a3658
chair1430,c25,a2022
chair1430,c25,a10516
chair1430,c25,a1239
chair1430,c25,a4584
chair1430,c25,a2808
chair1430,c25,a8801
chair1430,c25,a3968
chair1430,c25,a8940
chair1430,c25,a7894
chair1430,c25,a5685
chair1447,c25,a3471
chair1447,c25,a4313
chair1447,c25,a3948
chair1447,c25,a1460
chair1447,c25,a3215
chair1447,c25,a2854
chair1447,c25,a6777
chair1447,c25,a10091
chair1447,c25,a7565
chair1447,c25,a6340
chair1447,c25,a9739
chair1447,c25,a8223
chair1447,c25,a2849
chair1447,c25,a8261
chair1447,c25,a8447
chair1447,c25,a3658
chair1447,c25,a2022
chair1447,c25,a10516
chair1447,c25,a1239
chair1447,c25,a4584
chair1447,c25,a2808
chair1447,c25,a8801
chair1447,c25,a3968
chair1447,c25,a8940
chair1447,c25,a7894
chair1447,c25,a5685
chair1537,c25,a3471
chair1537,c25,a4313
chair1537,c25,a3948
chair1537,c25,a1460
chair1537,c25,a3215
chair1537,c25,a2854
chair1537,c25,a6777
chair1537,c25,a10091
chair1537,c25,a7565
chair1537,c25,a6340
chair1537,c25,a9739
chair1537,c25,a8223
chair1537,c25,a2849
chair1537,c25,a8261
chair1537,c25,a8447
chair1537,c25,a3658
chair1537,c25,a2022
chair1537,c25,a10516
chair1537,c25,a1239
chair1537,c25,a4584
chair1537,c25,a2808
chair1537,c25,a8801
chair1537,c25,a3968
chair1537,c25,a8940
chair1537,c25,a7894
chair1537,c25,a5685
chair1540,c25,a3471
chair1540,c25,a4313
chair1540,c25,a3948
chair1540,c25,a1460
chair1540,c25,a3215
chair1540,c25,a2854
chair1540,c25,a6777
chair1540,c25,a10091
chair1540,c25,a7565
chair1540,c25,a6340
chair1540,c25,a9739
chair1540,c25,a8223
chair1540,c25,a2849
chair1540,c25,a8261
chair1540,c25,a8447
chair1540,c25,a3658
chair1540,c25,a2022
chair1540,c25,a10516
chair1540,c25,a1239
chair1540,c25,a4584
chair1540,c25,a2808
chair1540,c25,a8801
chair1540,c25,a3968
chair1540,c25,a8940
chair1540,c25,a7894
chair1540,c25,a5685
chair1676,c25,a3471
chair1676,c25,a4313
chair1676,c25,a3948
chair1676,c25,a1460
chair1676,c25,a3215
chair1676,c25,a2854
chair1676,c25,a6777
chair1676,c25,a10091
chair1676,c25,a7565
chair1676,c25,a6340
chair1676,c25,a9739
chair1676,c25,a8223
chair1676,c25,a2849
chair1676,c25,a8261
chair1676,c25,a8447
chair1676,c25,a3658
chair1676,c25,a2022
chair1676,c25,a10516
chair1676,c25,a1239
chair1676,c25,a4584
chair1676,c25,a2808
chair1676,c25,a8801
chair1676,c25,a3968
chair1676,c25,a8940
chair1676,c25,a7894
chair1676,c25,a5685
chair170,c56,a7506
chair170,c56,a3756
chair170,c56,a9955
chair170,c56,a4868
chair170,c56,a4961
chair170,c56,a2124
chair170,c56,a7988
chair170,c56,a5673
chair170,c56,a2618
chair170,c56,a5210
chair170,c56,a1744
chair170,c56,a5923
chair170,c56,a7835
chair170,c56,a7742
chair170,c56,a10402
chair170,c56,a5600
chair170,c56,a1227
chair170,c56,a4600
chair170,c56,a9752
chair170,c56,a6239
chair170,c56,a7623
chair170,c56,a1218
chair170,c56,a5754
chair170,c56,a2526
chair170,c56,a9992
chair170,c56,a9076
chair170,c56,a7447
chair170,c56,a2126
chair170,c56,a4729
chair170,c56,a8931
chair170,c56,a4013
chair170,c56,a7647
chair170,c56,a2858
chair170,c56,a2160
chair170,c56,a6852
chair170,c56,a416
chair170,c56,a2834
chair170,c56,a2628
chair221,c56,a7506
chair221,c56,a3756
chair221,c56,a9955
chair221,c56,a4868
chair221,c56,a4961
chair221,c56,a2124
chair221,c56,a7988
chair221,c56,a5673
chair221,c56,a2618
chair221,c56,a5210
chair221,c56,a1744
chair221,c56,a5923
chair221,c56,a7835
chair221,c56,a7742
chair221,c56,a10402
chair221,c56,a5600
chair221,c56,a1227
chair221,c56,a4600
chair221,c56,a9752
chair221,c56,a6239
chair221,c56,a7623
chair221,c56,a1218
chair221,c56,a5754
chair221,c56,a2526
chair221,c56,a9992
chair221,c56,a9076
chair221,c56,a7447
chair221,c56,a2126
chair221,c56,a4729
chair221,c56,a8931
chair221,c56,a4013
chair221,c56,a7647
chair221,c56,a2858
chair221,c56,a2160
chair221,c56,a6852
chair221,c56,a416
chair221,c56,a2834
chair221,c56,a2628
chair371,c56,a7506
chair371,c56,a3756
chair371,c56,a9955
chair371,c56,a4868
chair371,c56,a4961
chair371,c56,a2124
chair371,c56,a7988
chair371,c56,a5673
chair371,c56,a2618
chair371,c56,a5210
chair371,c56,a1744
chair371,c56,a5923
chair371,c56,a7835
chair371,c56,a7742
chair371,c56,a10402
chair371,c56,a5600
chair371,c56,a1227
chair371,c56,a4600
chair371,c56,a9752
chair371,c56,a6239
chair371,c56,a7623
chair371,c56,a1218
chair371,c56,a5754
chair371,c56,a2526
chair371,c56,a9992
chair371,c56,a9076
chair371,c56,a7447
chair371,c56,a2126
chair371,c56,a4729
chair371,c56,a8931
chair371,c56,a4013
chair371,c56,a7647
chair371,c56,a2858
chair371,c56,a2160
chair371,c56,a6852
chair371,c56,a416
chair371,c56,a2834
chair371,c56,a2628
chair462,c56,a7506
chair462,c56,a3756
chair462,c56,a9955
chair462,c56,a4868
chair462,c56,a4961
chair462,c56,a2124
chair462,c56,a7988
chair462,c56,a5673
chair462,c56,a2618
chair462,c56,a5210
chair462,c56,a1744
chair462,c56,a5923
chair462,c56,a7835
chair462,c56,a7742
chair462,c56,a10402
chair462,c56,a5600
chair462,c56,a1227
chair462,c56,a4600
chair462,c56,a9752
chair462,c56,a6239
chair462,c56,a7623
chair462,c56,a1218
chair462,c56,a5754
chair462,c56,a2526
chair462,c56,a9992
chair462,c56,a9076
chair462,c56,a7447
chair462,c56,a2126
chair462,c56,a4729
chair462,c56,a8931
chair462,c56,a4013
chair462,c56,a7647
chair462,c56,a2858
chair462,c56,a2160
chair462,c56,a6852
chair462,c56,a416
chair462,c56,a2834
chair462,c56,a2628
chair570,c56,a7506
chair570,c56,a3756
chair570,c56,a9955
chair570,c56,a4868
chair570,c56,a4961
chair570,c56,a2124
chair570,c56,a7988
chair570,c56,a5673
chair570,c56,a2618
chair570,c56,a5210
chair570,c56,a1744
chair570,c56,a5923
chair570,c56,a7835
chair570,c56,a7742
chair570,c56,a10402
chair570,c56,a5600
chair570,c56,a1227
chair570,c56,a4600
chair570,c56,a9752
chair570,c56,a6239
chair570,c56,a7623
chair570,c56,a1218
chair570,c56,a5754
chair570,c56,a2526
chair570,c56,a9992
chair570,c56,a9076
chair570,c56,a7447
chair570,c56,a2126
chair570,c56,a4729
chair570,c56,a8931
chair570,c56,a4013
chair570,c56,a7647
chair570,c56,a2858
chair570,c56,a2160
chair570,c56,a6852
chair570,c56,a416
chair570,c56,a2834
chair570,c56,a2628
chair577,c56,a7506
chair577,c56,a3756
chair577,c56,a9955
chair577,c56,a4868
chair577,c56,a4961
chair577,c56,a2124
chair577,c56,a7988
chair577,c56,a5673
chair577,c56,a2618
chair577,c56,a5210
chair577,c56,a1744
chair577,c56,a5923
chair577,c56,a7835
chair577,c56,a7742
chair577,c56,a10402
chair577,c56,a5600
chair577,c56,a1227
chair577,c56,a4600
chair577,c56,a9752
chair577,c56,a6239
chair577,c56,a7623
chair577,c56,a1218
chair577,c56,a5754
chair577,c56,a2526
chair577,c56,a9992
chair577,c56,a9076
chair577,c56,a7447
chair577,c56,a2126
chair577,c56,a4729
chair577,c56,a8931
chair577,c56,a4013
chair577,c56,a7647
chair577,c56,a2858
chair577,c56,a2160
chair577,c56,a6852
chair577,c56,a416
chair577,c56,a2834
chair577,c56,a2628
chair600,c56,a7506
chair600,c56,a3756
chair600,c56,a9955
chair600,c56,a4868
chair600,c56,a4961
chair600,c56,a2124
chair600,c56,a7988
chair600,c56,a5673
chair600,c56,a2618
chair600,c56,a5210
chair600,c56,a1744
chair600,c56,a5923
chair600,c56,a7835
chair600,c56,a7742
chair600,c56,a10402
chair600,c56,a5600
chair600,c56,a1227
chair600,c56,a4600
chair600,c56,a9752
chair600,c56,a6239
chair600,c56,a7623
chair600,c56,a1218
chair600,c56,a5754
chair600,c56,a2526
chair600,c56,a9992
chair600,c56,a9076
chair600,c56,a7447
chair600,c56,a2126
chair600,c56,a4729
chair600,c56,a8931
chair600,c56,a4013
chair600,c56,a7647
chair600,c56,a2858
chair600,c56,a2160
chair600,c56,a6852
chair600,c56,a416
chair600,c56,a2834
chair600,c56,a2628
chair631,c56,a7506
chair631,c56,a3756
chair631,c56,a9955
chair631,c56,a4868
chair631,c56,a4961
chair631,c56,a2124
chair631,c56,a7988
chair631,c56,a5673
chair631,c56,a2618
chair631,c56,a5210
chair631,c56,a1744
chair631,c56,a5923
chair631,c56,a7835
chair631,c56,a7742
chair631,c56,a10402
chair631,c56,a5600
chair631,c56,a1227
chair631,c56,a4600
chair631,c56,a9752
chair631,c56,a6239
chair631,c56,a7623
chair631,c56,a1218
chair631,c56,a5754
chair631,c56,a2526
chair631,c56,a9992
chair631,c56,a9076
chair631,c56,a7447
chair631,c56,a2126
chair631,c56,a4729
chair631,c56,a8931
chair631,c56,a4013
chair631,c56,a7647
chair631,c56,a2858
chair631,c56,a2160
chair631,c56,a6852
chair631,c56,a416
chair631,c56,a2834
chair631,c56,a2628
chair853,c56,a7506
chair853,c56,a3756
chair853,c56,a9955
chair853,c56,a4868
chair853,c56,a4961
chair853,c56,a2124
chair853,c56,a7988
chair853,c56,a5673
chair853,c56,a2618
chair853,c56,a5210
chair853,c56,a1744
chair853,c56,a5923
chair853,c56,a7835
chair853,c56,a7742
chair853,c56,a10402
chair853,c56,a5600
chair853,c56,a1227
chair853,c56,a4600
chair853,c56,a9752
chair853,c56,a6239
chair853,c56,a7623
chair853,c56,a1218
chair853,c56,a5754
chair853,c56,a2526
chair853,c56,a9992
chair853,c56,a9076
chair853,c56,a7447
chair853,c56,a2126
chair853,c56,a4729
chair853,c56,a8931
chair853,c56,a4013
chair853,c56,a7647
chair853,c56,a2858
chair853,c56,a2160
chair853,c56,a6852
chair853,c56,a416
chair853,c56,a2834
chair853,c56,a2628
chair859,c56,a7506
chair859,c56,a3756
chair859,c56,a9955
chair859,c56,a4868
chair859,c56,a4961
chair859,c56,a2124
chair859,c56,a7988
chair859,c56,a5673
chair859,c56,a2618
chair859,c56,a5210
chair859,c56,a1744
chair859,c56,a5923
chair859,c56,a7835
chair859,c56,a7742
chair859,c56,a10402
chair859,c56,a5600
chair859,c56,a1227
chair859,c56,a4600
chair859,c56,a9752
chair859,c56,a6239
chair859,c56,a7623
chair859,c56,a1218
chair859,c56,a5754
chair859,c56,a2526
chair859,c56,a9992
chair859,c56,a9076
chair859,c56,a7447
chair859,c56,a2126
chair859,c56,a4729
chair859,c56,a8931
chair859,c56,a4013
chair859,c56,a7647
chair859,c56,a2858
chair859,c56,a2160
chair859,c56,a6852
chair859,c56,a416
chair859,c56,a2834
chair859,c56,a2628
chair955,c56,a7506
chair955,c56,a3756
chair955,c56,a9955
chair955,c56,a4868
chair955,c56,a4961
chair955,c56,a2124
chair955,c56,a7988
chair955,c56,a5673
chair955,c56,a2618
chair955,c56,a5210
chair955,c56,a1744
chair955,c56,a5923
chair955,c56,a7835
chair955,c56,a7742
chair955,c56,a10402
chair955,c56,a5600
chair955,c56,a1227
chair955,c56,a4600
chair955,c56,a9752
chair955,c56,a6239
chair955,c56,a7623
chair955,c56,a1218
chair955,c56,a5754
chair955,c56,a2526
chair955,c56,a9992
chair955,c56,a9076
chair955,c56,a7447
chair955,c56,a2126
chair955,c56,a4729
chair955,c56,a8931
chair955,c56,a4013
chair955,c56,a7647
chair955,c56,a2858
chair955,c56,a2160
chair955,c56,a6852
chair955,c56,a416
chair955,c56,a2834
chair955,c56,a2628
chair970,c56,a7506
chair970,c56,a3756
chair970,c56,a9955
chair970,c56,a4868
chair970,c56,a4961
chair970,c56,a2124
chair970,c56,a7988
chair970,c56,a5673
chair970,c56,a2618
chair970,c56,a5210
chair970,c56,a1744
chair970,c56,a5923
chair970,c56,a7835
chair970,c56,a7742
chair970,c56,a10402
chair970,c56,a5600
chair970,c56,a1227
chair970,c56,a4600
chair970,c56,a9752
chair970,c56,a6239
chair970,c56,a7623
chair970,c56,a1218
chair970,c56,a5754
chair970,c56,a2526
chair970,c56,a9992
chair970,c56,a9076
chair970,c56,a7447
chair970,c56,a2126
chair970,c56,a4729
chair970,c56,a8931
chair970,c56,a4013
chair970,c56,a7647
chair970,c56,a2858
chair970,c56,a2160
chair970,c56,a6852
chair970,c56,a416
chair970,c56,a2834
chair970,c56,a2628
chair1018,c56,a7506
chair1018,c56,a3756
chair1018,c56,a9955
chair1018,c56,a4868
chair1018,c56,a4961
chair1018,c56,a2124
chair1018,c56,a7988
chair1018,c56,a5673
chair1018,c56,a2618
chair1018,c56,a5210
chair1018,c56,a1744
chair1018,c56,a5923
chair1018,c56,a7835
chair1018,c56,a7742
chair1018,c56,a10402
chair1018,c56,a5600
chair1018,c56,a1227
chair1018,c56,a4600
chair1018,c56,a9752
chair1018,c56,a6239
chair1018,c56,a7623
chair1018,c56,a1218
chair1018,c56,a5754
chair1018,c56,a2526
chair1018,c56,a9992
chair1018,c56,a9076
chair1018,c56,a7447
chair1018,c56,a2126
chair1018,c56,a4729
chair1018,c56,a8931
chair1018,c56,a4013
chair1018,c56,a7647
chair1018,c56,a2858
chair1018,c56,a2160
chair1018,c56,a6852
chair1018,c56,a416
chair1018,c56,a2834
chair1018,c56,a2628
chair1150,c56,a7506
chair1150,c56,a3756
chair1150,c56,a9955
chair1150,c56,a4868
chair1150,c56,a4961
chair1150,c56,a2124
chair1150,c56,a7988
chair1150,c56,a5673
chair1150,c56,a2618
chair1150,c56,a5210
chair1150,c56,a1744
chair1150,c56,a5923
chair1150,c56,a7835
chair1150,c56,a7742
chair1150,c56,a10402
chair1150,c56,a5600
chair1150,c56,a1227
chair1150,c56,a4600
chair1150,c56,a9752
chair1150,c56,a6239
chair1150,c56,a7623
chair1150,c56,a1218
chair1150,c56,a5754
chair1150,c56,a2526
chair1150,c56,a9992
chair1150,c56,a9076
chair1150,c56,a7447
chair1150,c56,a2126
chair1150,c56,a4729
chair1150,c56,a8931
chair1150,c56,a4013
chair1150,c56,a7647
chair1150,c56,a2858
chair1150,c56,a2160
chair1150,c56,a6852
chair1150,c56,a416
chair1150,c56,a2834
chair1150,c56,a2628
chair1349,c56,a7506
chair1349,c56,a3756
chair1349,c56,a9955
chair1349,c56,a4868
chair1349,c56,a4961
chair1349,c56,a2124
chair1349,c56,a7988
chair1349,c56,a5673
chair1349,c56,a2618
chair1349,c56,a5210
chair1349,c56,a1744
chair1349,c56,a5923
chair1349,c56,a7835
chair1349,c56,a7742
chair1349,c56,a10402
chair1349,c56,a5600
chair1349,c56,a1227
chair1349,c56,a4600
chair1349,c56,a9752
chair1349,c56,a6239
chair1349,c56,a7623
chair1349,c56,a1218
chair1349,c56,a5754
chair1349,c56,a2526
chair1349,c56,a9992
chair1349,c56,a9076
chair1349,c56,a7447
chair1349,c56,a2126
chair1349,c56,a4729
chair1349,c56,a8931
chair1349,c56,a4013
chair1349,c56,a7647
chair1349,c56,a2858
chair1349,c56,a2160
chair1349,c56,a6852
chair1349,c56,a416
chair1349,c56,a2834
chair1349,c56,a2628
chair1521,c56,a7506
chair1521,c56,a3756
chair1521,c56,a9955
chair1521,c56,a4868
chair1521,c56,a4961
chair1521,c56,a2124
chair1521,c56,a7988
chair1521,c56,a5673
chair1521,c56,a2618
chair1521,c56,a5210
chair1521,c56,a1744
chair1521,c56,a5923
chair1521,c56,a7835
chair1521,c56,a7742
chair1521,c56,a10402
chair1521,c56,a5600
chair1521,c56,a1227
chair1521,c56,a4600
chair1521,c56,a9752
chair1521,c56,a6239
chair1521,c56,a7623
chair1521,c56,a1218
chair1521,c56,a5754
chair1521,c56,a2526
chair1521,c56,a9992
chair1521,c56,a9076
chair1521,c56,a7447
chair1521,c56,a2126
chair1521,c56,a4729
chair1521,c56,a8931
chair1521,c56,a4013
chair1521,c56,a7647
chair1521,c56,a2858
chair1521,c56,a2160
chair1521,c56,a6852
chair1521,c56,a416
chair1521,c56,a2834
chair1521,c56,a2628
chair1533,c56,a7506
chair1533,c56,a3756
chair1533,c56,a9955
chair1533,c56,a4868
chair1533,c56,a4961
chair1533,c56,a2124
chair1533,c56,a7988
chair1533,c56,a5673
chair1533,c56,a2618
chair1533,c56,a5210
chair1533,c56,a1744
chair1533,c56,a5923
chair1533,c56,a7835
chair1533,c56,a7742
chair1533,c56,a10402
chair1533,c56,a5600
chair1533,c56,a1227
chair1533,c56,a4600
chair1533,c56,a9752
chair1533,c56,a6239
chair1533,c56,a7623
chair1533,c56,a1218
chair1533,c56,a5754
chair1533,c56,a2526
chair1533,c56,a9992
chair1533,c56,a9076
chair1533,c56,a7447
chair1533,c56,a2126
chair1533,c56,a4729
chair1533,c56,a8931
chair1533,c56,a4013
chair1533,c56,a7647
chair1533,c56,a2858
chair1533,c56,a2160
chair1533,c56,a6852
chair1533,c56,a416
chair1533,c56,a2834
chair1533,c56,a2628
chair1589,c56,a7506
chair1589,c56,a3756
chair1589,c56,a9955
chair1589,c56,a4868
chair1589,c56,a4961
chair1589,c56,a2124
chair1589,c56,a7988
chair1589,c56,a5673
chair1589,c56,a2618
chair1589,c56,a5210
chair1589,c56,a1744
chair1589,c56,a5923
chair1589,c56,a7835
chair1589,c56,a7742
chair1589,c56,a10402
chair1589,c56,a5600
chair1589,c56,a1227
chair1589,c56,a4600
chair1589,c56,a9752
chair1589,c56,a6239
chair1589,c56,a7623
chair1589,c56,a1218
chair1589,c56,a5754
chair1589,c56,a2526
chair1589,c56,a9992
chair1589,c56,a9076
chair1589,c56,a7447
chair1589,c56,a2126
chair1589,c56,a4729
chair1589,c56,a8931
chair1589,c56,a4013
chair1589,c56,a7647
chair1589,c56,a2858
chair1589,c56,a2160
chair1589,c56,a6852
chair1589,c56,a416
chair1589,c56,a2834
chair1589,c56,a2628
chair1606,c56,a7506
chair1606,c56,a3756
chair1606,c56,a9955
chair1606,c56,a4868
chair1606,c56,a4961
chair1606,c56,a2124
chair1606,c56,a7988
chair1606,c56,a5673
chair1606,c56,a2618
chair1606,c56,a5210
chair1606,c56,a1744
chair1606,c56,a5923
chair1606,c56,a7835
chair1606,c56,a7742
chair1606,c56,a10402
chair1606,c56,a5600
chair1606,c56,a1227
chair1606,c56,a4600
chair1606,c56,a9752
chair1606,c56,a6239
chair1606,c56,a7623
chair1606,c56,a1218
chair1606,c56,a5754
chair1606,c56,a2526
chair1606,c56,a9992
chair1606,c56,a9076
chair1606,c56,a7447
chair1606,c56,a2126
chair1606,c56,a4729
chair1606,c56,a8931
chair1606,c56,a4013
chair1606,c56,a7647
chair1606,c56,a2858
chair1606,c56,a2160
chair1606,c56,a6852
chair1606,c56,a416
chair1606,c56,a2834
chair1606,c56,a2628
chair171,c43,a8258
chair171,c43,a2283
chair171,c43,a5853
chair171,c43,a1723
chair171,c43,a4252
chair171,c43,a2559
chair171,c43,a8980
chair171,c43,a9430
chair171,c43,a2436
chair171,c43,a8689
chair171,c43,a10586
chair171,c43,a8411
chair171,c43,a9009
chair171,c43,a7021
chair171,c43,a7058
chair171,c43,a4272
chair171,c43,a3101
chair171,c43,a7333
chair171,c43,a487
chair171,c43,a10502
chair171,c43,a10026
chair171,c43,a5944
chair171,c43,a9603
chair171,c43,a2596
chair171,c43,a419
chair171,c43,a9084
chair171,c43,a6094
chair171,c43,a3689
chair171,c43,a1243
chair171,c43,a8879
chair249,c43,a8258
chair249,c43,a2283
chair249,c43,a5853
chair249,c43,a1723
chair249,c43,a4252
chair249,c43,a2559
chair249,c43,a8980
chair249,c43,a9430
chair249,c43,a2436
chair249,c43,a8689
chair249,c43,a10586
chair249,c43,a8411
chair249,c43,a9009
chair249,c43,a7021
chair249,c43,a7058
chair249,c43,a4272
chair249,c43,a3101
chair249,c43,a7333
chair249,c43,a487
chair249,c43,a10502
chair249,c43,a10026
chair249,c43,a5944
chair249,c43,a9603
chair249,c43,a2596
chair249,c43,a419
chair249,c43,a9084
chair249,c43,a6094
chair249,c43,a3689
chair249,c43,a1243
chair249,c43,a8879
chair281,c43,a8258
chair281,c43,a2283
chair281,c43,a5853
chair281,c43,a1723
chair281,c43,a4252
chair281,c43,a2559
chair281,c43,a8980
chair281,c43,a9430
chair281,c43,a2436
chair281,c43,a8689
chair281,c43,a10586
chair281,c43,a8411
chair281,c43,a9009
chair281,c43,a7021
chair281,c43,a7058
chair281,c43,a4272
chair281,c43,a3101
chair281,c43,a7333
chair281,c43,a487
chair281,c43,a10502
chair281,c43,a10026
chair281,c43,a5944
chair281,c43,a9603
chair281,c43,a2596
chair281,c43,a419
chair281,c43,a9084
chair281,c43,a6094
chair281,c43,a3689
chair281,c43,a1243
chair281,c43,a8879
chair363,c43,a8258
chair363,c43,a2283
chair363,c43,a5853
chair363,c43,a1723
chair363,c43,a4252
chair363,c43,a2559
chair363,c43,a8980
chair363,c43,a9430
chair363,c43,a2436
chair363,c43,a8689
chair363,c43,a10586
chair363,c43,a8411
chair363,c43,a9009
chair363,c43,a7021
chair363,c43,a7058
chair363,c43,a4272
chair363,c43,a3101
chair363,c43,a7333
chair363,c43,a487
chair363,c43,a10502
chair363,c43,a10026
chair363,c43,a5944
chair363,c43,a9603
chair363,c43,a2596
chair363,c43,a419
chair363,c43,a9084
chair363,c43,a6094
chair363,c43,a3689
chair363,c43,a1243
chair363,c43,a8879
chair471,c43,a8258
chair471,c43,a2283
chair471,c43,a5853
chair471,c43,a1723
chair471,c43,a4252
chair471,c43,a2559
chair471,c43,a8980
chair471,c43,a9430
chair471,c43,a2436
chair471,c43,a8689
chair471,c43,a10586
chair471,c43,a8411
chair471,c43,a9009
chair471,c43,a7021
